Loan ID,CIF Number,Credit Score,Job,Annual Income,Purpose,Home Ownership,Loan Amount,Loan Date,Due Date,Loan Term,Monthly Debt,Years of Credit History,Interest Rate,Total Paid,Months since last delinquency
8875,3655,548,Game Developer,39180000,Real Estate,Other,937828027,2020-09-16,2025-01-16,52,18035154,4,6.5,640894727,7
8876,6938,525,ERP ConsultantSolution Architect,374244000,Business,Other,836457019,2023-08-24,2025-04-24,20,41822850,5,8.5,161949203,2
8877,8420,817,DevOps,36900000,Automobile,Other,469835851,2021-02-01,2025-01-01,47,9996507,6,7.5,268531638,5
8878,5504,761,Designer,124428000,Others,Mortgage,876995099,2024-01-01,2027-05-01,40,21924877,6,9,333266716,7
8879,7400,386,Database Engineer,181140000,Business,Other,409192092,2022-10-22,2024-11-22,25,16367683,3,8.5,22078160,6
8880,4257,435,Mobile Developer,806988000,Automobile,Mortgage,224243306,2023-10-28,2024-07-28,9,24915922,9,7.5,163220458,2
8881,2821,754,AI Engineer,192936000,Automobile,Other,67051795,2023-11-13,2024-09-13,10,6705179,5,7.5,45843392,4
8882,3324,370,System Engineer,671940000,Business,Own,611316285,2024-02-17,2027-02-17,36,16981007,9,8.5,260983554,10
8883,9423,613,Embedded Engineer,551316000,Business,Own,926854563,2023-01-18,2025-04-18,27,34327946,9,8.5,292875767,3
8884,1997,470,Business Analyst,206772000,Others,Rent,476583398,2022-07-12,2025-04-12,33,14441921,10,9,36601055,12
8885,5975,475,AI Engineer,373776000,Business,Own,652670841,2022-01-04,2026-05-04,52,12551362,9,8.5,118659465,23
8886,7115,540,System Engineer,878820000,Real Estate,Own,620274655,2023-05-10,2027-08-10,51,12162248,6,6.5,282656051,7
8887,8699,506,Cloud Engineer,713184000,Real Estate,Own,79165262,2023-06-27,2025-02-27,20,3958263,3,6.5,4939677,1
8888,5937,749,Designer,460944000,Business,Mortgage,425300939,2023-10-22,2024-09-22,11,38663721,1,8.5,89268859,3
8889,5088,808,Project Manager,251844000,Home,Rent,251947180,2021-02-14,2026-01-14,59,4270291,1,7,185951468,19
8890,2189,807,Back-end Developer,723336000,Business,Mortgage,160781666,2024-04-30,2026-07-30,27,5954876,3,8.5,135396295,12
8891,4198,467,DevOps,613572000,Others,Other,814951909,2024-02-20,2024-06-20,4,203737977,7,9,756594394,1
8892,1762,498,Cloud Engineer,186180000,Consumer,Other,418732163,2023-08-29,2024-10-29,14,29909440,7,6.5,325260207,6
8893,3940,405,IT Consultant,302004000,Automobile,Own,141931499,2023-01-12,2026-01-12,36,3942541,1,7.5,114402827,11
8894,9133,717,Game Developer,562920000,Business,Other,129955950,2023-06-30,2027-04-30,46,2825129,5,8.5,105604471,6
8895,8122,829,Tester,300216000,Consumer,Rent,354192038,2021-10-25,2025-03-25,41,8638830,4,6.5,260544977,19
8896,3417,356,Tester,258456000,Consumer,Other,788575411,2023-11-24,2025-10-24,23,34285887,8,6.5,399852453,8
8897,8517,781,DevOps,406728000,Automobile,Mortgage,35175543,2024-03-12,2025-12-12,21,1675025,9,7.5,31506059,8
8898,8060,379,Database Engineer,743616000,Others,Rent,857108240,2023-05-15,2024-10-15,17,50418131,5,9,785955373,4
8899,798,801,Tester,226344000,Real Estate,Other,180207660,2023-07-30,2025-11-30,28,6435987,1,6.5,164699474,1
8900,6967,787,System Engineer,496716000,Home,Rent,855146060,2021-07-09,2025-11-09,52,16445116,10,7,45845367,5
8901,882,647,ERP ConsultantSolution Architect,768684000,Others,Rent,257664297,2023-11-29,2027-08-29,45,5725873,10,9,224896650,6
8902,4058,448,IT Manager,359448000,Business,Rent,301313850,2023-04-14,2026-11-14,43,7007298,6,8.5,45120010,13
8903,1864,580,Back-end Developer,709740000,Others,Own,941334880,2022-04-29,2025-07-29,39,24136791,6,9,74437348,11
8904,240,450,Blockchain Engineer,784956000,Real Estate,Mortgage,77152722,2024-06-15,2025-03-15,9,8572524,6,6.5,67862360,2
8905,2399,321,Helpdesk,136896000,Automobile,Other,196248939,2023-09-25,2028-03-25,54,3634239,8,7.5,48931332,11
8906,190,450,DevOps,699780000,Consumer,Other,169594253,2024-03-04,2025-03-04,12,14132854,2,6.5,118857562,5
8907,1132,829,IT Consultant,626880000,Home,Mortgage,282291462,2022-05-27,2026-07-27,50,5645829,1,7,167955217,12
8908,9312,601,Data Engineer,204204000,Real Estate,Mortgage,717095373,2024-04-11,2025-11-11,19,37741861,6,6.5,247754872,6
8909,4850,705,IT Consultant,888312000,Others,Rent,607984396,2023-09-24,2028-08-24,59,10304820,1,9,571259999,21
8910,4442,534,Front-end Developer,294636000,Others,Rent,265153899,2023-04-20,2025-09-20,29,9143237,6,9,91644065,3
8911,4622,388,Product Owner,638712000,Business,Other,537795009,2019-12-07,2024-11-07,59,9115169,2,8.5,18703703,8
8912,2832,337,Project Leader,693432000,Automobile,Mortgage,90399094,2022-05-09,2025-02-09,33,2739366,9,7.5,54527226,14
8913,6025,744,Data Analyst,500244000,Business,Own,300217883,2021-02-11,2025-09-11,55,5458506,3,8.5,265738024,1
8914,1100,721,IT Support,833232000,Home,Rent,207525855,2022-08-04,2025-09-04,37,5608806,5,7,18060399,5
8915,2532,626,ERP Engineer,289884000,Automobile,Other,738110834,2024-04-20,2025-12-20,20,36905541,6,7.5,253087389,3
8916,2793,344,Mobile Developer,225372000,Home,Mortgage,382471812,2023-11-25,2024-10-25,11,34770164,5,7,277037618,4
8917,5509,651,IT Support,348984000,Automobile,Mortgage,150510846,2023-01-24,2027-09-24,56,2687693,7,7.5,42083523,20
8918,1171,626,AI Engineer,386484000,Others,Other,88870686,2021-09-05,2025-07-05,46,1931971,2,9,69323829,12
8919,9413,817,DevOps,809700000,Home,Rent,214200323,2023-09-14,2025-08-14,23,9313057,2,7,154987844,3
8920,4265,418,QA-QC,238632000,Consumer,Rent,570239178,2023-09-01,2027-02-01,41,13908272,4,6.5,470790554,13
8921,9888,827,Back-end Developer,219372000,Automobile,Mortgage,548142408,2023-07-24,2027-09-24,50,10962848,9,7.5,17729629,17
8922,1475,583,Business Analyst,162300000,Real Estate,Rent,474551544,2024-03-08,2025-01-08,10,47455154,3,6.5,398159687,2
8923,721,367,Mobile Developer,499032000,Others,Mortgage,546259315,2023-06-30,2025-10-30,28,19509261,1,9,171339696,6
8924,896,831,Full-stack Developer,197604000,Consumer,Other,991535112,2022-07-12,2024-10-12,27,36723522,9,6.5,573235097,12
8925,172,740,Data Analyst,407184000,Home,Other,705697913,2023-07-25,2024-06-25,11,64154355,2,7,239520200,3
8926,666,565,Business Intelligence AnalystData Scientist,757932000,Others,Mortgage,429304596,2023-05-28,2025-10-28,29,14803606,6,9,68451541,1
8927,4819,513,IT Support,684708000,Consumer,Other,747444223,2024-03-24,2028-07-24,52,14373927,3,6.5,134713880,15
8928,5200,778,DevOps,469320000,Home,Own,508241111,2021-11-12,2025-10-12,47,10813640,6,7,160022183,9
8929,1659,765,IT Support,833448000,Business,Other,153059191,2024-02-19,2027-03-19,37,4136734,8,8.5,102569431,14
8930,1488,603,Project Leader,770292000,Consumer,Rent,454501736,2024-04-09,2028-07-09,51,8911798,10,6.5,272401990,10
8931,5081,338,Project Manager,715092000,Automobile,Mortgage,549722514,2023-11-14,2026-04-14,29,18955948,1,7.5,528460778,1
8932,8451,617,IT Support,501624000,Business,Rent,88394102,2024-02-26,2024-07-26,5,17678820,4,8.5,82478555,1
8933,1763,673,Blockchain Engineer,218820000,Others,Own,821058282,2023-05-30,2025-03-30,22,37320831,10,9,54038479,4
8934,1909,651,AI Engineer,551808000,Automobile,Rent,724199245,2021-09-12,2025-07-12,46,15743461,2,7.5,470236637,11
8935,7186,728,ERP Engineer,519072000,Automobile,Own,134424368,2024-05-17,2028-12-17,55,2444079,5,7.5,84089589,18
8936,2343,493,Data Analyst,572052000,Real Estate,Rent,841797921,2023-10-26,2025-09-26,23,36599909,7,6.5,834864975,6
8937,3181,458,System Admin,268488000,Consumer,Other,583423530,2020-12-05,2025-04-05,52,11219683,4,6.5,456640165,25
8938,3753,749,System Admin,43068000,Real Estate,Rent,735496767,2024-06-05,2029-04-05,58,12680978,3,6.5,380472173,14
8939,5624,847,DevSecOps Engineer,504984000,Real Estate,Other,401110471,2024-03-06,2027-03-06,36,11141957,1,6.5,265117149,7
8940,7387,700,AI Engineer,585504000,Home,Other,295199820,2022-04-01,2026-08-01,52,5676919,6,7,241858473,9
8941,1548,846,Mobile Developer,757788000,Automobile,Mortgage,197205681,2024-02-29,2027-02-28,36,5477935,3,7.5,127953967,13
8942,8192,574,Project Leader,48012000,Consumer,Mortgage,515713268,2023-03-04,2024-08-04,17,30336074,6,6.5,374581257,3
8943,7650,320,Project Leader,450108000,Automobile,Own,528952123,2024-02-17,2025-05-17,15,35263474,2,7.5,256380222,1
8944,5583,376,Designer,45180000,Home,Mortgage,228488309,2022-10-05,2024-10-05,24,9520346,10,7,130231329,4
8945,1847,393,Full-stack Developer,217824000,Home,Mortgage,606682281,2024-01-20,2025-01-20,12,50556856,2,7,217065618,3
8946,1667,406,IT Support,621228000,Consumer,Rent,211672898,2024-05-23,2024-10-23,5,42334579,7,6.5,78202617,1
8947,3048,743,Game Developer,235680000,Business,Own,816562848,2024-01-30,2025-01-30,12,68046904,8,8.5,371807174,3
8948,1469,635,IT Support,523704000,Others,Rent,539104180,2023-04-10,2024-09-10,17,31712010,2,9,366316038,4
8949,7796,724,Project Leader,205284000,Others,Other,960935121,2022-02-15,2025-07-15,41,23437441,3,9,665673477,18
8950,2825,503,Embedded Engineer,272364000,Others,Rent,48522439,2024-05-10,2024-10-10,5,9704487,2,9,30110768,1
8951,7933,606,System Admin,251424000,Consumer,Mortgage,121035028,2023-10-16,2025-04-16,18,6724168,3,6.5,27883914,5
8952,3968,730,Cloud Engineer,390624000,Consumer,Own,995410696,2023-10-10,2024-11-10,13,76570053,2,6.5,449569802,3
8953,8631,753,IT Consultant,478200000,Automobile,Own,445622559,2022-08-14,2024-09-14,25,17824902,9,7.5,332626267,3
8954,2558,426,AI Engineer,384564000,Consumer,Own,762429036,2022-12-04,2025-09-04,33,23103910,5,6.5,391118549,11
8955,8693,304,ERP ConsultantSolution Architect,411168000,Automobile,Mortgage,984480740,2023-09-24,2027-05-24,44,22374562,6,7.5,321885017,19
8956,921,626,Full-stack Developer,637368000,Consumer,Own,914988841,2024-05-23,2025-01-23,8,114373605,10,6.5,642638101,1
8957,3148,421,Tech Lead,448896000,Real Estate,Mortgage,848791339,2023-08-16,2024-07-16,11,77162849,4,6.5,248818261,2
8958,8669,307,Database Engineer,147024000,Consumer,Mortgage,402646888,2024-04-24,2025-08-24,16,25165430,6,6.5,187122504,2
8959,5446,510,Designer,542880000,Home,Other,374414201,2022-01-13,2026-06-13,53,7064418,1,7,91907226,1
8960,5744,570,Project Leader,36780000,Consumer,Rent,737279272,2023-01-01,2025-01-01,24,30719969,4,6.5,719496800,7
8961,8734,651,Blockchain Engineer,802068000,Real Estate,Other,807372969,2024-04-04,2024-08-04,4,201843242,7,6.5,267365226,1
8962,3639,571,DevOps,205824000,Automobile,Mortgage,981130734,2020-05-17,2024-09-17,52,18867898,10,7.5,722387900,3
8963,2949,559,Database Engineer,431964000,Others,Mortgage,758826083,2022-08-12,2024-08-12,24,31617753,3,9,330798251,11
8964,5281,403,DevSecOps Engineer,522936000,Business,Rent,264503715,2021-10-31,2026-03-31,53,4990636,10,8.5,156191587,12
8965,7139,843,Data Engineer,39876000,Business,Rent,896110380,2022-01-04,2026-12-04,59,15188311,4,8.5,260968105,14
8966,5787,342,Product Owner,474288000,Business,Rent,625237287,2024-03-07,2025-07-07,16,39077330,10,8.5,110141115,6
8967,1748,709,Mobile Developer,42864000,Home,Rent,702207974,2023-11-12,2026-02-12,27,26007702,5,7,115610802,9
8968,9530,694,QA-QC,606912000,Consumer,Mortgage,439928785,2024-03-13,2025-09-13,18,24440488,6,6.5,154971428,2
8969,7036,321,System Admin,682800000,Others,Rent,52818781,2024-06-09,2028-09-09,51,1035662,1,9,43740145,11
8970,3578,567,DevSecOps Engineer,603480000,Home,Own,579293016,2023-10-25,2025-07-25,21,27585381,2,7,70788296,8
8971,279,478,IT Support,767340000,Automobile,Other,798069534,2021-03-13,2025-11-13,56,14251241,7,7.5,660767174,18
8972,8832,591,DevOps,889356000,Automobile,Mortgage,838905651,2022-10-18,2024-07-18,21,39947888,9,7.5,569884182,7
8973,3275,584,DevOps,615096000,Automobile,Mortgage,299547935,2023-04-21,2026-12-21,44,6807907,3,7.5,175252740,4
8974,7978,309,Project Manager,550008000,Home,Other,852119693,2021-09-15,2024-09-15,36,23669991,4,7,405310007,12
8975,446,390,IT Consultant,183516000,Consumer,Other,831030951,2024-06-13,2025-05-13,11,75548268,9,6.5,599809694,3
8976,9811,616,Product Owner,460572000,Automobile,Other,785031753,2022-03-13,2025-11-13,44,17841630,8,7.5,658800512,11
8977,8605,386,IT Manager,812880000,Home,Mortgage,824373202,2024-03-31,2025-03-31,12,68697766,3,7,225829436,4
8978,7855,549,IT Manager,401232000,Automobile,Mortgage,587149507,2023-08-23,2024-12-23,16,36696844,5,7.5,128117325,7
8979,6896,400,Product Manager,801144000,Others,Rent,950221055,2024-06-15,2025-10-15,16,59388815,9,9,411643798,3
8980,6500,701,Product Owner,813132000,Consumer,Rent,940611385,2021-02-15,2025-11-15,57,16501954,8,6.5,562425035,27
8981,3226,534,Product Manager,464244000,Automobile,Other,732629373,2021-07-14,2025-09-14,50,14652587,10,7.5,595734794,23
8982,475,335,QA-QC,810000000,Business,Other,326627209,2020-03-21,2024-06-21,51,6404455,2,8.5,287991857,5
8983,8692,365,Data Engineer,555816000,Others,Other,453876609,2021-07-15,2024-07-15,36,12607683,4,9,14690189,12
8984,7856,411,Cloud Engineer,47616000,Home,Mortgage,363257125,2023-10-26,2026-10-26,36,10090475,5,7,94840022,6
8985,4667,527,ERP Engineer,737640000,Others,Other,382743853,2020-01-31,2024-10-31,57,6714804,9,9,231379847,22
8986,7658,797,IT Consultant,516276000,Real Estate,Other,885323787,2023-10-22,2027-09-22,47,18836676,6,6.5,347023241,2
8987,9700,358,Helpdesk,498432000,Real Estate,Mortgage,580008986,2021-03-19,2024-10-19,43,13488581,3,6.5,337193279,16
8988,8747,338,System Engineer,823668000,Automobile,Other,220861121,2024-02-09,2024-11-09,9,24540124,5,7.5,127049407,3
8989,1943,603,Game Developer,542316000,Others,Rent,927768789,2022-04-25,2026-07-25,51,18191544,7,9,533787405,21
8990,3973,401,IT Support,275964000,Others,Mortgage,618129611,2023-12-13,2027-06-13,42,14717371,6,9,54951400,1
8991,554,512,System Engineer,560820000,Home,Other,591309294,2022-06-05,2026-08-05,50,11826185,4,7,89243473,14
8992,7987,418,ERP ConsultantSolution Architect,783948000,Consumer,Rent,663521711,2023-03-06,2025-04-06,25,26540868,7,6.5,100718165,9
8993,3817,721,Tester,556416000,Business,Rent,375482573,2021-02-08,2025-01-08,47,7988990,10,8.5,18723718,20
8994,3161,798,Project Leader,188676000,Home,Own,4390554,2023-10-18,2027-07-18,45,97567,2,7,3073334,16
8995,6412,343,Business Analyst,601572000,Real Estate,Rent,660372086,2023-03-26,2025-10-26,31,21302325,10,6.5,581323206,11
8996,7575,707,Data Analyst,868740000,Others,Mortgage,573121242,2023-07-21,2024-06-21,11,52101931,2,9,302735741,4
8997,9984,796,IT Manager,609408000,Consumer,Other,207085707,2022-05-20,2025-01-20,32,6471428,2,6.5,158218254,14
8998,6101,592,Back-end Developer,522660000,Consumer,Own,808622594,2023-05-11,2027-07-11,50,16172451,4,6.5,353917422,17
8999,9355,400,Database Engineer,139872000,Real Estate,Mortgage,89315035,2024-04-03,2025-06-03,14,6379645,5,6.5,71121878,2
9000,6652,397,Back-end Developer,628800000,Home,Mortgage,736907723,2023-07-01,2027-03-01,44,16747902,8,7,331551955,6
9001,5264,583,Cloud Engineer,206112000,Business,Own,282741777,2023-04-27,2025-09-27,29,9749716,9,8.5,86077137,5
9002,1955,845,Back-end Developer,785532000,Automobile,Own,913005064,2020-04-19,2025-01-19,57,16017632,8,7.5,517337125,15
9003,8929,543,Project Manager,652596000,Home,Mortgage,391745156,2021-09-08,2025-06-08,45,8705447,5,7,73546597,7
9004,7152,353,Data Engineer,624516000,Home,Other,691318252,2024-01-02,2027-07-02,42,16459958,6,7,260099807,18
9005,2239,825,DevOps,439224000,Real Estate,Other,152890504,2021-02-25,2024-09-25,43,3555593,9,6.5,78233160,14
9006,5678,434,Full-stack Developer,239808000,Others,Own,304770007,2024-03-31,2024-08-31,5,60954001,7,9,107235822,1
9007,3655,548,Game Developer,39180000,Real Estate,Own,756886098,2023-10-03,2024-08-03,10,75688609,8,6.5,671693448,2
9008,9589,372,Designer,257604000,Business,Rent,481975146,2023-04-20,2026-12-20,44,10953980,1,8.5,82720889,5
9009,7440,331,Back-end Developer,58488000,Automobile,Rent,647100188,2021-07-29,2025-03-29,44,14706822,1,7.5,160506866,4
9010,2931,637,Back-end Developer,899616000,Consumer,Mortgage,61913559,2023-11-01,2024-07-01,8,7739194,6,6.5,23245469,1
9011,3359,360,System Admin,800976000,Others,Mortgage,12693717,2023-02-28,2025-06-28,28,453347,1,9,9581188,9
9012,8418,517,Data Engineer,670884000,Home,Rent,643960226,2024-05-30,2025-08-30,15,42930681,6,7,517952743,3
9013,9492,704,Embedded Engineer,671388000,Automobile,Rent,573882861,2022-03-16,2024-07-16,28,20495816,10,7.5,266624132,13
9014,2999,494,Embedded Engineer,274608000,Automobile,Rent,516755263,2024-01-24,2028-06-24,53,9750099,9,7.5,189544438,19
9015,3945,553,Back-end Developer,793860000,Automobile,Rent,897190777,2023-12-29,2024-06-29,6,149531796,6,7.5,729436293,2
9016,9866,547,Product Manager,652584000,Business,Other,708670964,2022-09-18,2027-09-18,60,11811182,2,8.5,649917162,27
9017,9815,340,Front-end Developer,495456000,Home,Rent,622557984,2023-04-12,2025-07-12,27,23057703,4,7,238925863,12
9018,7747,506,AI Engineer,477840000,Consumer,Own,324262315,2024-04-25,2028-12-25,56,5790398,9,6.5,47793482,16
9019,7426,418,Data Analyst,719676000,Consumer,Rent,114161338,2023-03-02,2027-02-02,47,2428964,8,6.5,56107620,16
9020,5922,503,Embedded Engineer,201996000,Automobile,Mortgage,462776390,2023-08-17,2025-12-17,28,16527728,9,7.5,451475900,5
9021,6335,798,ERP ConsultantSolution Architect,345564000,Business,Rent,449422388,2024-06-13,2026-04-13,22,20428290,9,8.5,286330173,9
9022,6894,351,Project Manager,462048000,Business,Rent,620134539,2023-01-18,2024-06-18,17,36478502,7,8.5,432055578,1
9023,1553,628,Blockchain Engineer,394164000,Business,Other,469726133,2023-12-29,2024-09-29,9,52191792,8,8.5,149146924,1
9024,548,731,Business Intelligence AnalystData Scientist,169428000,Others,Other,290905846,2023-02-20,2025-07-20,29,10031236,8,9,282196897,4
9025,6086,351,AI Engineer,600504000,Real Estate,Rent,854040265,2022-11-22,2024-09-22,22,38820012,6,6.5,206061623,7
9026,6878,711,ERP Engineer,722988000,Others,Own,943868341,2022-04-24,2024-06-24,26,36302628,8,9,815046290,2
9027,9375,439,IT Support,123840000,Automobile,Own,613503020,2022-06-18,2025-07-18,37,16581162,7,7.5,18826809,12
9028,9241,396,Product Owner,449568000,Home,Mortgage,924962564,2022-11-24,2025-02-24,27,34257872,2,7,713455332,5
9029,6896,400,Product Manager,801144000,Automobile,Other,88621595,2024-03-02,2024-12-02,9,9846843,3,7.5,84377032,3
9030,9358,481,Tester,185748000,Others,Other,409208356,2023-09-27,2025-02-27,17,24071079,6,9,190510592,6
9031,4738,461,Tester,36192000,Home,Own,17119527,2024-05-12,2027-12-12,43,398128,4,7,8029430,11
9032,4753,380,Data Analyst,584724000,Real Estate,Rent,376771036,2023-06-16,2026-03-16,33,11417304,6,6.5,350819684,5
9033,8015,394,ERP ConsultantSolution Architect,443016000,Real Estate,Own,104942338,2021-07-23,2026-01-23,54,1943376,9,6.5,70831925,11
9034,630,462,IT Manager,297168000,Consumer,Own,566065482,2023-11-27,2025-03-27,16,35379092,7,6.5,342815660,6
9035,7587,372,Product Owner,677088000,Home,Other,340961300,2024-02-29,2027-03-29,37,9215170,4,7,127584839,2
9036,6855,703,Front-end Developer,359172000,Consumer,Mortgage,664888165,2023-03-26,2027-01-26,46,14454090,2,6.5,103336378,18
9037,3121,519,Project Leader,782388000,Others,Mortgage,396720218,2022-03-29,2025-02-28,35,11334863,4,9,333653958,12
9038,6817,803,Product Manager,686544000,Consumer,Mortgage,722476082,2023-03-05,2024-11-05,20,36123804,9,6.5,239901629,8
9039,1452,493,Tester,129060000,Others,Rent,354824407,2023-02-13,2024-08-13,18,19712467,2,9,131485841,6
9040,9070,400,Game Developer,121704000,Real Estate,Rent,920328245,2022-12-15,2025-04-15,28,32868865,1,6.5,771592658,12
9041,8732,370,Game Developer,790860000,Automobile,Other,527704837,2024-03-26,2025-07-26,16,32981552,3,7.5,81832499,3
9042,5770,530,Tech Lead,148044000,Automobile,Other,338965888,2023-10-19,2025-03-19,17,19939169,4,7.5,328371851,1
9043,3556,573,Data Analyst,557088000,Others,Other,231578641,2021-11-19,2025-01-19,38,6094174,5,9,66957840,13
9044,1764,534,IT Manager,772992000,Automobile,Own,757641084,2022-08-27,2026-11-27,51,14855707,8,7.5,101036910,13
9045,4138,361,AI Engineer,135060000,Consumer,Own,334656815,2023-08-16,2025-05-16,21,15936038,2,6.5,38202526,9
